2.000000000000000000e+00,1.000000000000000000e+00,5.295180000000000000e+05,3.779999999999999716e+01,6.000000000000000000e+01,4.200000000000000000e+01,2.356435643564356308e+00,1.961403508771929927e+00,2.834375000000000089e+00,1.000000000000000000e+00,2.908196721311475219e+00,2.908227848101265778e+00,2.224422442244224474e+00,1.738396624472573926e+00,1.608510638297872442e+00,4.962318840579710510e+00,2.779166666666666785e+00,3.715555555555555500e+00,4.565679758308156977e+01,2.477107692307692233e+01,2.045977011494252817e+00,2.948120300751879697e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.305260000000000000e+05,3.829999999999999716e+01,7.200000000000000000e+01,3.000000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.962318840579710510e+00,3.000000000000000000e+00,5.000000000000000000e+00,4.300000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00,3.899999999999999911e+00,1.000000000000000000e+00,3.111000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.286530000000000000e+05,3.779999999999999716e+01,4.800000000000000000e+01,1.200000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.908196721311475219e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.962318840579710510e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.700000000000000000e+01,5.500000000000000000e+00,2.000000000000000000e+00,1.300000000000000044e+00,1.000000000000000000e+00,4.122000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.279442000000000000e+06,3.813444816053511488e+01,7.075730994152046094e+01,3.052188552188552251e+01,2.356435643564356308e+00,1.961403508771929927e+00,2.834375000000000089e+00,1.303030303030302983e+00,2.908196721311475219e+00,2.908227848101265778e+00,2.224422442244224474e+00,1.738396624472573926e+00,1.608510638297872442e+00,4.962318840579710510e+00,2.779166666666666785e+00,3.715555555555555500e+00,4.565679758308156977e+01,2.477107692307692233e+01,2.045977011494252817e+00,2.948120300751879697e+00,2.000000000000000000e+00,4.300000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.354150000000000000e+05,3.770000000000000284e+01,4.800000000000000000e+01,3.052188552188552251e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.962318840579710510e+00,2.779166666666666785e+00,3.715555555555555500e+00,4.500000000000000000e+01,7.600000000000000000e+01,2.045977011494252817e+00,2.948120300751879697e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.294750000000000000e+05,3.770000000000000284e+01,9.600000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.600000000000000000e+01,7.500000000000000000e+00,2.045977011494252817e+00,2.948120300751879697e+00,2.000000000000000000e+00,4.205000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.302420000000000000e+05,3.720000000000000284e+01,1.080000000000000000e+02,1.200000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.738396624472573926e+00,3.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.200000000000000000e+01,8.199999999999999289e+00,3.000000000000000000e+00,7.400000000000000355e+00,3.000000000000000000e+00,2.207000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.294270000000000000e+05,3.720000000000000284e+01,6.000000000000000000e+01,3.052188552188552251e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.962318840579710510e+00,4.000000000000000000e+00,5.000000000000000000e+00,4.300000000000000000e+01,6.599999999999999645e+00,2.045977011494252817e+00,2.948120300751879697e+00,1.000000000000000000e+00,2.209000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.296630000000000000e+05,3.820000000000000284e+01,6.400000000000000000e+01,2.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.224422442244224474e+00,1.738396624472573926e+00,1.608510638297872442e+00,4.962318840579710510e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.900000000000000000e+01,8.599999999999999645e+00,2.000000000000000000e+00,6.599999999999999645e+00,1.000000000000000000e+00,2.208000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.297960000000000000e+05,3.813444816053511488e+01,1.000000000000000000e+02,3.000000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.962318840579710510e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.200000000000000000e+01,6.599999999999999645e+00,2.045977011494252817e+00,2.948120300751879697e+00,1.000000000000000000e+00,1.124000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.288120000000000000e+05,3.813444816053511488e+01,1.040000000000000000e+02,2.400000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.738396624472573926e+00,3.000000000000000000e+00,4.962318840579710510e+00,2.779166666666666785e+00,2.000000000000000000e+00,7.300000000000000000e+01,8.400000000000000355e+00,2.045977011494252817e+00,2.948120300751879697e+00,3.000000000000000000e+00,7.111000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.294930000000000000e+05,3.829999999999999716e+01,1.120000000000000000e+02,1.600000000000000000e+01,2.356435643564356308e+00,3.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,2.908196721311475219e+00,2.908227848101265778e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.962318840579710510e+00,2.779166666666666785e+00,5.000000000000000000e+00,5.100000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.205000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.338470000000000000e+05,3.779999999999999716e+01,7.200000000000000000e+01,3.052188552188552251e+01,2.356435643564356308e+00,3.000000000000000000e+00,2.834375000000000089e+00,1.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.738396624472573926e+00,1.000000000000000000e+00,4.962318840579710510e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,8.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.111000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.289960000000000000e+05,3.860000000000000142e+01,5.200000000000000000e+01,3.052188552188552251e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.962318840579710510e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.200000000000000000e+01,6.599999999999999645e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+00,5.277409000000000000e+06,3.920000000000000284e+01,1.460000000000000000e+02,9.600000000000000000e+01,2.356435643564356308e+00,1.961403508771929927e+00,2.834375000000000089e+00,1.303030303030302983e+00,2.908196721311475219e+00,2.908227848101265778e+00,2.224422442244224474e+00,1.738396624472573926e+00,1.608510638297872442e+00,4.962318840579710510e+00,2.779166666666666785e+00,3.715555555555555500e+00,4.565679758308156977e+01,2.477107692307692233e+01,2.045977011494252817e+00,2.948120300751879697e+00,2.000000000000000000e+00,2.113000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.294980000000000000e+05,3.813444816053511488e+01,8.800000000000000000e+01,3.052188552188552251e+01,3.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.962318840579710510e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.300000000000000000e+01,6.500000000000000000e+00,3.000000000000000000e+00,2.948120300751879697e+00,2.000000000000000000e+00,4.205000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,9.000000000000000000e+00,5.288249000000000000e+06,3.900000000000000000e+01,1.500000000000000000e+02,7.200000000000000000e+01,2.356435643564356308e+00,1.961403508771929927e+00,2.834375000000000089e+00,1.303030303030302983e+00,2.908196721311475219e+00,2.908227848101265778e+00,2.224422442244224474e+00,1.738396624472573926e+00,1.608510638297872442e+00,4.962318840579710510e+00,2.779166666666666785e+00,3.715555555555555500e+00,4.700000000000000000e+01,8.500000000000000000e+00,2.045977011494252817e+00,1.000000000000000056e-01,1.000000000000000000e+00,9.400000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.303010000000000000e+05,3.800000000000000000e+01,6.000000000000000000e+01,1.200000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.962318840579710510e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.700000000000000000e+01,7.000000000000000000e+00,2.045977011494252817e+00,2.948120300751879697e+00,1.000000000000000000e+00,3.111000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
